order_id,order_item_id,product_id,seller_id,quantity,selling_price,discount_percent,item_revenue,freight_value
ORD01066,2,PROD0048,SELL025,2,11672.1,5,23344.2,308.32
ORD01066,3,PROD0002,SELL039,1,3080.28,0,3080.28,458.25
ORD01067,1,PROD0058,SELL037,1,28510.97,10,28510.97,459.57
ORD01068,1,PROD0089,SELL008,1,18204.6,0,18204.6,168.94
ORD01069,1,PROD0048,SELL003,1,11057.78,10,11057.78,89.24
ORD01069,2,PROD0022,SELL021,3,10368.47,10,31105.41,235.01
ORD01069,3,PROD0039,SELL031,1,9707.68,15,9707.68,391.02
ORD01070,1,PROD0057,SELL002,1,41561.59,0,41561.59,453.36
ORD01071,1,PROD0029,SELL021,1,15767.58,15,15767.58,485.64
ORD01072,1,PROD0032,SELL026,1,43681.85,0,43681.85,72.96
ORD01073,1,PROD0035,SELL035,1,40760.08,10,40760.08,320.22
ORD01074,1,PROD0041,SELL007,1,27903.66,20,27903.66,184.02
ORD01075,1,PROD0040,SELL018,1,35659.07,10,35659.07,330.16
ORD01076,1,PROD0059,SELL019,2,1880.95,10,3761.9,47.22
ORD01076,2,PROD0026,SELL015,1,34322.41,5,34322.41,134.46
ORD01076,3,PROD0034,SELL008,1,13710.29,5,13710.29,440.71
ORD01077,1,PROD0072,SELL023,2,3784.14,5,7568.28,253.35
ORD01077,2,PROD0009,SELL001,1,47073.97,5,47073.97,116.46
ORD01078,1,PROD0066,SELL007,1,39299.28,15,39299.28,197.43
ORD01078,2,PROD0007,SELL031,1,5399.22,0,5399.22,209.31
ORD01079,1,PROD0078,SELL037,1,25261.1,5,25261.1,403.12
ORD01080,1,PROD0069,SELL039,1,14723.26,5,14723.26,301.4
ORD01081,1,PROD0037,SELL011,2,44213.93,5,88427.86,375.98
ORD01082,1,PROD0063,SELL037,1,13150.4,5,13150.4,474.36
ORD01082,2,PROD0043,SELL008,2,12982.22,0,25964.44,97.43
ORD01083,1,PROD0011,SELL030,1,38779.62,0,38779.62,302.88
ORD01084,1,PROD0067,SELL034,1,4176.62,0,4176.62,132.29
ORD01084,2,PROD0051,SELL002,1,45297.74,5,45297.74,383.43
ORD01085,1,PROD0003,SELL040,2,26219.67,15,52439.34,426.54
ORD01085,2,PROD0095,SELL037,1,38447.14,0,38447.14,79.52
ORD01086,1,PROD0085,SELL021,2,31801.28,5,63602.56,39.71
ORD01087,1,PROD0016,SELL016,2,33191.22,0,66382.44,146.85
ORD01087,2,PROD0074,SELL035,1,37164.26,5,37164.26,252.93
ORD01088,1,PROD0069,SELL007,2,13948.35,10,27896.7,50.08
ORD01089,1,PROD0068,SELL025,2,16230.27,0,32460.54,236.74
ORD01089,2,PROD0064,SELL014,2,35368.08,5,70736.16,311.8
ORD01089,3,PROD0027,SELL037,1,46062.68,5,46062.68,405.29
ORD01090,1,PROD0043,SELL025,2,12982.22,0,25964.44,259.05
ORD01091,1,PROD0066,SELL016,1,46234.45,0,46234.45,43.24
ORD01092,1,PROD0033,SELL017,1,25054.56,10,25054.56,223.74
ORD01093,1,PROD0034,SELL003,3,11545.5,20,34636.5,47.61
ORD01094,1,PROD0014,SELL017,2,41510.88,5,83021.76,278.57
ORD01094,2,PROD0034,SELL038,1,14431.88,0,14431.88,129.36
ORD01095,1,PROD0089,SELL001,1,18204.6,0,18204.6,282.19
ORD01096,1,PROD0031,SELL022,1,17916.62,15,17916.62,93.82
ORD01096,2,PROD0099,SELL032,1,12717.61,0,12717.61,122.38
ORD01097,1,PROD0005,SELL020,3,43201.48,5,129604.44,387.2
ORD01097,2,PROD0026,SELL005,1,36128.85,0,36128.85,250.85
ORD01098,1,PROD0092,SELL001,1,18618.35,10,18618.35,82.98
ORD01099,1,PROD0006,SELL017,1,25796.68,15,25796.68,435.31
ORD01100,1,PROD0089,SELL032,2,15473.91,15,30947.82,157.89
ORD01101,1,PROD0082,SELL010,1,49819.16,0,49819.16,477.5
ORD01102,1,PROD0027,SELL012,1,48487.03,0,48487.03,263.12
ORD01103,1,PROD0040,SELL025,1,39621.19,0,39621.19,209.3
ORD01104,1,PROD0051,SELL009,1,45297.74,5,45297.74,222.36
ORD01104,2,PROD0054,SELL035,1,39478.87,0,39478.87,248.48
ORD01105,1,PROD0012,SELL013,2,3529.11,0,7058.22,242.19
ORD01106,1,PROD0024,SELL008,1,37581.21,15,37581.21,178.62
ORD01107,1,PROD0061,SELL017,1,22611.56,5,22611.56,492.13
ORD01107,2,PROD0001,SELL010,2,22941.01,10,45882.02,167.77
ORD01107,3,PROD0059,SELL009,1,2089.94,0,2089.94,334.53
ORD01108,1,PROD0035,SELL020,2,43024.53,5,86049.06,426.01
ORD01109,1,PROD0011,SELL030,1,38779.62,0,38779.62,291.88
ORD01110,1,PROD0086,SELL008,1,12491.19,15,12491.19,303.28
ORD01111,1,PROD0066,SELL027,1,43922.73,5,43922.73,499.59
ORD01111,2,PROD0087,SELL001,1,39736.4,0,39736.4,244.41
ORD01112,1,PROD0038,SELL040,2,18854.58,0,37709.16,235.48
ORD01113,1,PROD0030,SELL035,1,36603.09,5,36603.09,241.05
ORD01113,2,PROD0036,SELL003,1,47334.06,0,47334.06,299.82
ORD01114,1,PROD0096,SELL001,1,41611.69,0,41611.69,442.97
ORD01114,2,PROD0019,SELL014,1,45644.29,0,45644.29,287.82
ORD01115,1,PROD0099,SELL037,4,12717.61,0,50870.44,85.98
ORD01116,1,PROD0059,SELL038,2,1776.45,15,3552.9,301.27
ORD01117,1,PROD0071,SELL031,4,29296.92,5,117187.68,49.1
ORD01117,2,PROD0055,SELL002,3,26779.91,15,80339.73,487.05
ORD01118,1,PROD0085,SELL039,1,31801.28,5,31801.28,151.79
ORD01119,1,PROD0047,SELL014,1,29937.77,0,29937.77,224.05
ORD01120,1,PROD0013,SELL036,1,12228.36,15,12228.36,368.88
ORD01120,2,PROD0008,SELL009,2,24083.74,5,48167.48,73.05
ORD01121,1,PROD0051,SELL010,1,47681.83,0,47681.83,447.0
ORD01122,1,PROD0045,SELL001,1,15232.27,0,15232.27,74.51
ORD01122,2,PROD0059,SELL036,3,1985.44,5,5956.32,186.05
ORD01122,3,PROD0003,SELL036,1,29304.34,5,29304.34,62.64
ORD01123,1,PROD0078,SELL012,1,26590.63,0,26590.63,221.95
ORD01124,1,PROD0017,SELL037,2,13303.94,15,26607.88,230.79
ORD01125,1,PROD0099,SELL017,1,11445.85,10,11445.85,486.2
ORD01126,1,PROD0043,SELL016,1,12333.11,5,12333.11,379.46
ORD01127,1,PROD0069,SELL007,2,15498.17,0,30996.34,245.66
ORD01127,2,PROD0022,SELL012,1,9216.42,20,9216.42,269.41
ORD01127,3,PROD0021,SELL027,2,45192.14,5,90384.28,195.01
ORD01127,4,PROD0041,SELL026,3,29647.64,15,88942.92,159.75
ORD01128,1,PROD0061,SELL030,2,21421.48,10,42842.96,301.75
ORD01129,1,PROD0041,SELL018,2,34879.58,0,69759.16,174.4
ORD01130,1,PROD0033,SELL039,2,26446.48,5,52892.96,197.75
ORD01131,1,PROD0026,SELL035,1,34322.41,5,34322.41,247.89
ORD01132,1,PROD0093,SELL034,1,6160.76,5,6160.76,227.29
ORD01132,2,PROD0009,SELL002,4,47073.97,5,188295.88,437.1
ORD01133,1,PROD0096,SELL018,1,37450.52,10,37450.52,146.15
ORD01134,1,PROD0050,SELL004,1,33302.47,0,33302.47,358.47
ORD01134,2,PROD0007,SELL007,1,5129.26,5,5129.26,308.35
ORD01135,1,PROD0015,SELL032,2,6921.76,5,13843.52,249.32
ORD01135,2,PROD0031,SELL036,1,18970.54,10,18970.54,79.33
ORD01135,3,PROD0014,SELL025,2,43695.66,0,87391.32,494.22
ORD01136,1,PROD0068,SELL022,2,13795.73,15,27591.46,325.48
ORD01137,1,PROD0072,SELL029,1,3983.3,0,3983.3,94.67
ORD01137,2,PROD0068,SELL030,1,16230.27,0,16230.27,136.55
ORD01137,3,PROD0087,SELL008,3,39736.4,0,119209.2,42.92
ORD01138,1,PROD0062,SELL032,2,13759.82,5,27519.64,258.03
ORD01139,1,PROD0047,SELL030,2,28440.88,5,56881.76,36.92
ORD01139,2,PROD0046,SELL017,2,39746.48,0,79492.96,405.25
ORD01140,1,PROD0098,SELL025,1,40279.2,15,40279.2,152.0
ORD01141,1,PROD0047,SELL010,1,29937.77,0,29937.77,84.26
ORD01141,2,PROD0090,SELL027,2,5700.2,15,11400.4,212.55
ORD01141,3,PROD0096,SELL001,1,41611.69,0,41611.69,122.88
ORD01142,1,PROD0069,SELL015,1,15498.17,0,15498.17,431.98
ORD01143,1,PROD0048,SELL005,1,11057.78,10,11057.78,388.92
ORD01144,1,PROD0043,SELL015,1,12982.22,0,12982.22,31.48
ORD01145,1,PROD0016,SELL021,1,31531.66,5,31531.66,180.85
ORD01146,1,PROD0030,SELL038,1,36603.09,5,36603.09,268.14
ORD01147,1,PROD0098,SELL024,2,45017.93,5,90035.86,247.41
ORD01148,1,PROD0097,SELL031,1,7477.07,10,7477.07,138.04
ORD01148,2,PROD0084,SELL004,1,42711.32,5,42711.32,174.24
ORD01149,1,PROD0007,SELL011,1,5399.22,0,5399.22,392.17
ORD01150,1,PROD0018,SELL001,1,28550.05,15,28550.05,351.1
ORD01151,1,PROD0018,SELL023,1,33588.29,0,33588.29,278.64
ORD01152,1,PROD0051,SELL015,1,42913.65,10,42913.65,396.68
ORD01152,2,PROD0076,SELL016,1,1861.17,0,1861.17,41.94
ORD01152,3,PROD0087,SELL034,3,35762.76,10,107288.28,98.05
ORD01153,1,PROD0053,SELL004,2,46603.87,5,93207.74,444.46
ORD01153,2,PROD0058,SELL032,2,31678.86,0,63357.72,104.63
ORD01154,1,PROD0017,SELL014,1,14086.53,10,14086.53,112.46
ORD01154,2,PROD0059,SELL010,1,2089.94,0,2089.94,65.26
ORD01155,1,PROD0070,SELL024,1,34565.8,0,34565.8,289.67
ORD01156,1,PROD0024,SELL027,4,35370.55,20,141482.2,403.52
ORD01157,1,PROD0004,SELL005,1,23653.15,15,23653.15,386.95
ORD01158,1,PROD0005,SELL038,1,45475.24,0,45475.24,422.51
ORD01158,2,PROD0038,SELL012,1,18854.58,0,18854.58,301.46
ORD01159,1,PROD0001,SELL037,1,24215.51,5,24215.51,466.93
ORD01159,2,PROD0070,SELL017,1,29380.93,15,29380.93,319.42
ORD01159,3,PROD0029,SELL040,2,17622.59,5,35245.18,81.1
ORD01160,1,PROD0012,SELL011,2,3529.11,0,7058.22,212.18
ORD01161,1,PROD0022,SELL030,2,10944.49,5,21888.98,172.75
ORD01162,1,PROD0001,SELL027,2,20392.01,20,40784.02,384.16
ORD01163,1,PROD0100,SELL040,1,6477.22,0,6477.22,299.04
ORD01163,2,PROD0039,SELL003,1,11420.8,0,11420.8,103.73
ORD01163,3,PROD0031,SELL013,1,21078.38,0,21078.38,479.98
ORD01164,1,PROD0043,SELL003,1,12333.11,5,12333.11,267.02
ORD01165,1,PROD0076,SELL001,2,1861.17,0,3722.34,295.24
ORD01165,2,PROD0055,SELL035,4,31505.78,0,126023.12,89.37
ORD01165,3,PROD0017,SELL018,2,15651.7,0,31303.4,443.46
ORD01166,1,PROD0064,SELL026,1,35368.08,5,35368.08,175.23
ORD01167,1,PROD0013,SELL038,1,13666.99,5,13666.99,65.73
ORD01168,1,PROD0052,SELL017,1,1072.39,15,1072.39,96.68
ORD01169,1,PROD0041,SELL004,1,31391.62,10,31391.62,59.51
ORD01169,2,PROD0018,SELL015,2,31908.88,5,63817.76,179.36
ORD01169,3,PROD0035,SELL018,1,40760.08,10,40760.08,77.17
ORD01170,1,PROD0017,SELL024,2,15651.7,0,31303.4,91.71
ORD01171,1,PROD0039,SELL031,1,10849.76,5,10849.76,328.0
ORD01171,2,PROD0099,SELL037,1,12717.61,0,12717.61,140.2
ORD01171,3,PROD0070,SELL011,1,27652.64,20,27652.64,232.1
ORD01172,1,PROD0008,SELL034,1,24083.74,5,24083.74,398.66
ORD01173,1,PROD0003,SELL033,1,29304.34,5,29304.34,339.48
ORD01173,2,PROD0095,SELL011,1,32680.07,15,32680.07,435.26
ORD01174,1,PROD0069,SELL023,2,13948.35,10,27896.7,328.75
ORD01174,2,PROD0024,SELL011,2,35370.55,20,70741.1,240.19
ORD01175,1,PROD0074,SELL012,1,35208.24,10,35208.24,314.58
ORD01176,1,PROD0007,SELL038,1,5399.22,0,5399.22,61.37
ORD01177,1,PROD0069,SELL012,1,15498.17,0,15498.17,247.93
ORD01177,2,PROD0080,SELL006,3,25077.44,0,75232.32,430.52
ORD01178,1,PROD0088,SELL027,2,39655.27,0,79310.54,488.54
ORD01179,1,PROD0012,SELL029,2,3176.2,10,6352.4,432.97
ORD01180,1,PROD0056,SELL009,3,6198.42,10,18595.26,212.87
ORD01180,2,PROD0039,SELL018,2,11420.8,0,22841.6,460.23
ORD01181,1,PROD0089,SELL014,2,16384.14,10,32768.28,114.63
ORD01182,1,PROD0012,SELL032,1,3352.65,5,3352.65,111.04
ORD01183,1,PROD0035,SELL023,1,45288.98,0,45288.98,122.29
ORD01184,1,PROD0018,SELL036,1,33588.29,0,33588.29,249.78
ORD01184,2,PROD0054,SELL013,1,35530.98,10,35530.98,155.12
ORD01185,1,PROD0095,SELL018,1,36524.78,5,36524.78,160.91
ORD01186,1,PROD0083,SELL027,2,6351.21,0,12702.42,244.14
ORD01187,1,PROD0045,SELL027,1,14470.66,5,14470.66,249.66
ORD01188,1,PROD0096,SELL037,1,41611.69,0,41611.69,242.82
ORD01188,2,PROD0078,SELL011,1,26590.63,0,26590.63,395.22
ORD01189,1,PROD0044,SELL003,1,30541.78,0,30541.78,155.49
ORD01190,1,PROD0016,SELL009,1,33191.22,0,33191.22,222.85
ORD01190,2,PROD0071,SELL031,3,27754.97,10,83264.91,394.77
ORD01191,1,PROD0077,SELL003,1,16881.9,10,16881.9,299.14
ORD01192,1,PROD0003,SELL020,1,30846.67,0,30846.67,85.44
ORD01193,1,PROD0008,SELL005,1,25351.31,0,25351.31,467.54
ORD01194,1,PROD0087,SELL037,2,33775.94,15,67551.88,260.55
ORD01195,1,PROD0040,SELL040,1,37640.13,5,37640.13,167.21
ORD01196,1,PROD0003,SELL008,1,27762.0,10,27762.0,316.93
ORD01197,1,PROD0078,SELL034,1,21272.5,20,21272.5,139.04
ORD01198,1,PROD0095,SELL030,2,38447.14,0,76894.28,251.59
ORD01198,2,PROD0010,SELL001,1,17436.22,5,17436.22,331.22
ORD01199,1,PROD0093,SELL010,3,5836.51,10,17509.53,73.78
ORD01200,1,PROD0006,SELL029,2,30349.04,0,60698.08,271.19
ORD01201,1,PROD0084,SELL019,2,38215.39,15,76430.78,183.34
ORD01202,1,PROD0060,SELL018,1,15153.35,5,15153.35,31.03
ORD01203,1,PROD0003,SELL016,1,29304.34,5,29304.34,328.73
ORD01204,1,PROD0077,SELL025,1,18757.67,0,18757.67,148.95
ORD01205,1,PROD0039,SELL011,2,10849.76,5,21699.52,221.68
ORD01206,1,PROD0091,SELL004,1,19055.54,5,19055.54,387.69
ORD01207,1,PROD0046,SELL023,1,35771.83,10,35771.83,150.25
ORD01208,1,PROD0066,SELL035,1,43922.73,5,43922.73,366.92
ORD01209,1,PROD0052,SELL030,1,1135.47,10,1135.47,278.6
ORD01210,1,PROD0078,SELL034,1,26590.63,0,26590.63,223.04
ORD01211,1,PROD0076,SELL039,2,1861.17,0,3722.34,459.96
ORD01212,1,PROD0072,SELL032,1,3983.3,0,3983.3,460.69
ORD01212,2,PROD0066,SELL028,1,46234.45,0,46234.45,149.76
ORD01212,3,PROD0060,SELL012,1,13558.26,15,13558.26,409.52
ORD01213,1,PROD0020,SELL009,1,25547.3,0,25547.3,451.5
ORD01214,1,PROD0084,SELL015,2,38215.39,15,76430.78,373.61
ORD01215,1,PROD0005,SELL038,1,43201.48,5,43201.48,183.8
ORD01216,1,PROD0030,SELL022,2,38529.57,0,77059.14,468.27
ORD01217,1,PROD0100,SELL024,1,6477.22,0,6477.22,32.03
ORD01217,2,PROD0070,SELL031,2,34565.8,0,69131.6,469.56
ORD01217,3,PROD0005,SELL029,1,43201.48,5,43201.48,470.13
ORD01218,1,PROD0041,SELL005,2,33135.6,5,66271.2,320.78
ORD01218,2,PROD0029,SELL026,1,18550.09,0,18550.09,260.39
ORD01219,1,PROD0019,SELL040,2,43362.08,5,86724.16,369.45
ORD01219,2,PROD0089,SELL038,1,17294.37,5,17294.37,128.68
ORD01219,3,PROD0043,SELL003,1,11684.0,10,11684.0,410.87
ORD01220,1,PROD0069,SELL009,2,15498.17,0,30996.34,60.87
ORD01220,2,PROD0054,SELL001,2,37504.93,5,75009.86,181.04
ORD01221,1,PROD0076,SELL006,1,1768.11,5,1768.11,486.65
ORD01221,2,PROD0045,SELL003,1,15232.27,0,15232.27,403.55
ORD01222,1,PROD0032,SELL039,2,37129.57,15,74259.14,52.04
ORD01223,1,PROD0003,SELL016,1,27762.0,10,27762.0,286.59
ORD01224,1,PROD0094,SELL033,1,19911.42,15,19911.42,290.7
ORD01224,2,PROD0006,SELL018,1,27314.14,10,27314.14,39.89
ORD01224,3,PROD0031,SELL029,1,21078.38,0,21078.38,214.12
ORD01225,1,PROD0093,SELL027,1,6485.01,0,6485.01,119.24
ORD01226,1,PROD0006,SELL039,1,24279.23,20,24279.23,366.35
ORD01227,1,PROD0013,SELL007,1,14386.31,0,14386.31,189.1
ORD01228,1,PROD0087,SELL010,1,39736.4,0,39736.4,455.34
ORD01228,2,PROD0021,SELL001,1,38056.54,20,38056.54,200.78
ORD01229,1,PROD0097,SELL005,1,7477.07,10,7477.07,416.75
ORD01230,1,PROD0053,SELL012,1,44151.04,10,44151.04,300.82
ORD01231,1,PROD0058,SELL014,3,30094.92,5,90284.76,52.76
ORD01231,2,PROD0001,SELL004,1,25490.01,0,25490.01,216.03
ORD01232,1,PROD0002,SELL014,1,2926.27,5,2926.27,494.57
ORD01233,1,PROD0099,SELL024,1,11445.85,10,11445.85,202.33
ORD01233,2,PROD0059,SELL008,1,1776.45,15,1776.45,485.51
ORD01234,1,PROD0033,SELL018,4,26446.48,5,105785.92,94.42
ORD01235,1,PROD0081,SELL036,1,12609.72,5,12609.72,212.97
ORD01236,1,PROD0016,SELL032,1,33191.22,0,33191.22,358.72
ORD01237,1,PROD0082,SELL010,2,42346.29,15,84692.58,220.87
ORD01238,1,PROD0030,SELL006,1,32750.13,15,32750.13,178.54
ORD01239,1,PROD0073,SELL017,1,45268.71,5,45268.71,154.18
ORD01240,1,PROD0098,SELL034,1,45017.93,5,45017.93,234.32
ORD01240,2,PROD0083,SELL020,2,6033.65,5,12067.3,130.96
ORD01241,1,PROD0072,SELL030,1,3186.64,20,3186.64,205.9
ORD01242,1,PROD0001,SELL007,1,25490.01,0,25490.01,313.63
ORD01243,1,PROD0006,SELL012,2,25796.68,15,51593.36,181.42
ORD01244,1,PROD0031,SELL040,3,21078.38,0,63235.14,368.84
ORD01245,1,PROD0025,SELL015,2,29963.01,0,59926.02,161.08
ORD01246,1,PROD0087,SELL031,1,39736.4,0,39736.4,69.53
ORD01247,1,PROD0029,SELL008,1,16695.08,10,16695.08,214.87
ORD01248,1,PROD0028,SELL014,3,11297.07,5,33891.21,371.21
ORD01249,1,PROD0005,SELL022,1,45475.24,0,45475.24,266.61
ORD01250,1,PROD0083,SELL028,1,5716.09,10,5716.09,267.98
ORD01251,1,PROD0085,SELL026,2,30127.53,10,60255.06,474.56
ORD01251,2,PROD0046,SELL005,1,37759.16,5,37759.16,178.08
ORD01252,1,PROD0077,SELL017,1,16881.9,10,16881.9,230.81
ORD01252,2,PROD0010,SELL038,2,15600.83,15,31201.66,412.52
ORD01253,1,PROD0033,SELL009,1,25054.56,10,25054.56,305.29
ORD01253,2,PROD0049,SELL035,2,30836.78,0,61673.56,437.5
ORD01253,3,PROD0013,SELL007,1,14386.31,0,14386.31,468.41
ORD01254,1,PROD0076,SELL020,3,1861.17,0,5583.51,418.55
ORD01254,2,PROD0068,SELL011,1,14607.24,10,14607.24,380.87
ORD01254,3,PROD0091,SELL032,1,19055.54,5,19055.54,265.56
ORD01255,1,PROD0038,SELL005,1,18854.58,0,18854.58,357.84
ORD01256,1,PROD0035,SELL021,1,40760.08,10,40760.08,323.06
ORD01256,2,PROD0051,SELL037,2,45297.74,5,90595.48,445.29
ORD01256,3,PROD0004,SELL035,1,27827.24,0,27827.24,321.82
ORD01257,1,PROD0001,SELL007,1,24215.51,5,24215.51,179.77
ORD01258,1,PROD0064,SELL023,1,29783.65,20,29783.65,149.74
ORD01259,1,PROD0088,SELL004,1,37672.51,5,37672.51,195.86
ORD01260,1,PROD0026,SELL013,1,30709.52,15,30709.52,499.11
ORD01261,1,PROD0006,SELL040,1,25796.68,15,25796.68,102.32
ORD01262,1,PROD0036,SELL005,1,42600.65,10,42600.65,35.69
ORD01263,1,PROD0015,SELL014,1,6557.45,10,6557.45,277.51
ORD01264,1,PROD0066,SELL001,1,43922.73,5,43922.73,330.4
ORD01265,1,PROD0079,SELL017,1,11401.36,10,11401.36,410.11
ORD01266,1,PROD0040,SELL010,1,39621.19,0,39621.19,379.73
ORD01267,1,PROD0055,SELL018,4,28355.2,10,113420.8,369.17
ORD01268,1,PROD0074,SELL027,1,35208.24,10,35208.24,133.3
ORD01269,1,PROD0038,SELL014,1,15083.66,20,15083.66,120.46
ORD01269,2,PROD0067,SELL001,1,4176.62,0,4176.62,307.47
ORD01270,1,PROD0049,SELL024,2,29294.94,5,58589.88,224.73
ORD01271,1,PROD0058,SELL040,1,30094.92,5,30094.92,490.93
ORD01272,1,PROD0092,SELL029,1,17584.0,15,17584.0,161.87
ORD01272,2,PROD0070,SELL030,4,32837.51,5,131350.04,360.54
ORD01273,1,PROD0070,SELL003,2,31109.22,10,62218.44,247.5
ORD01273,2,PROD0080,SELL005,1,25077.44,0,25077.44,262.23
ORD01274,1,PROD0068,SELL002,2,12984.22,20,25968.44,352.07
ORD01275,1,PROD0012,SELL036,2,3352.65,5,6705.3,102.7
ORD01276,1,PROD0004,SELL032,1,26435.88,5,26435.88,366.18
ORD01276,2,PROD0084,SELL039,1,44959.28,0,44959.28,243.7
ORD01277,1,PROD0085,SELL020,1,31801.28,5,31801.28,51.72
ORD01277,2,PROD0056,SELL021,1,6542.77,5,6542.77,246.31
ORD01278,1,PROD0095,SELL007,2,32680.07,15,65360.14,339.35
ORD01279,1,PROD0080,SELL039,2,22569.7,10,45139.4,272.79
ORD01280,1,PROD0007,SELL007,2,4589.34,15,9178.68,489.56
ORD01280,2,PROD0084,SELL021,2,44959.28,0,89918.56,281.8
ORD01281,1,PROD0007,SELL010,1,4319.38,20,4319.38,408.02
ORD01282,1,PROD0099,SELL028,2,12081.73,5,24163.46,170.14
ORD01283,1,PROD0064,SELL024,1,31645.13,15,31645.13,312.67
ORD01284,1,PROD0012,SELL022,1,2999.74,15,2999.74,341.09
ORD01285,1,PROD0071,SELL023,1,30838.86,0,30838.86,146.3
ORD01286,1,PROD0045,SELL037,1,15232.27,0,15232.27,68.7
ORD01286,2,PROD0096,SELL032,1,35369.94,15,35369.94,466.67
ORD01287,1,PROD0037,SELL007,1,41886.88,10,41886.88,423.76
ORD01288,1,PROD0017,SELL009,1,15651.7,0,15651.7,329.35
ORD01288,2,PROD0076,SELL016,3,1675.05,10,5025.15,43.48
ORD01289,1,PROD0072,SELL013,1,3784.14,5,3784.14,87.86
ORD01290,1,PROD0036,SELL009,2,40233.95,15,80467.9,92.81
ORD01290,2,PROD0023,SELL015,1,40147.29,5,40147.29,48.62
ORD01290,3,PROD0005,SELL014,2,36380.19,20,72760.38,290.25
ORD01291,1,PROD0052,SELL008,1,1261.63,0,1261.63,107.18
ORD01292,1,PROD0049,SELL004,1,29294.94,5,29294.94,260.12
ORD01293,1,PROD0088,SELL029,1,33706.98,15,33706.98,411.59
ORD01294,1,PROD0027,SELL019,3,48487.03,0,145461.09,288.18
ORD01294,2,PROD0035,SELL031,1,43024.53,5,43024.53,281.89
ORD01295,1,PROD0062,SELL019,1,14484.02,0,14484.02,198.07
ORD01296,1,PROD0038,SELL038,1,18854.58,0,18854.58,262.91
ORD01296,2,PROD0002,SELL028,1,2926.27,5,2926.27,54.33
ORD01297,1,PROD0009,SELL017,1,47073.97,5,47073.97,223.9
ORD01298,1,PROD0081,SELL034,1,13273.39,0,13273.39,185.41
ORD01299,1,PROD0034,SELL012,2,14431.88,0,28863.76,219.99
ORD01300,1,PROD0018,SELL011,1,33588.29,0,33588.29,165.96
ORD01301,1,PROD0052,SELL028,2,1261.63,0,2523.26,377.89
ORD01302,1,PROD0048,SELL025,1,12286.42,0,12286.42,481.61
ORD01303,1,PROD0030,SELL012,1,36603.09,5,36603.09,479.02
ORD01304,1,PROD0039,SELL020,1,10849.76,5,10849.76,32.34
ORD01305,1,PROD0082,SELL031,1,42346.29,15,42346.29,143.98
ORD01305,2,PROD0086,SELL037,1,13225.97,10,13225.97,113.35
ORD01306,1,PROD0073,SELL018,1,40503.58,15,40503.58,481.41
ORD01306,2,PROD0009,SELL024,2,42118.82,15,84237.64,270.12
ORD01307,1,PROD0057,SELL018,3,39483.51,5,118450.53,368.25
ORD01308,1,PROD0091,SELL025,1,19055.54,5,19055.54,169.97
ORD01309,1,PROD0053,SELL036,1,44151.04,10,44151.04,145.78
ORD01310,1,PROD0098,SELL005,1,45017.93,5,45017.93,135.56
ORD01310,2,PROD0070,SELL033,1,32837.51,5,32837.51,397.36
ORD01311,1,PROD0099,SELL001,3,12717.61,0,38152.83,318.37
ORD01312,1,PROD0016,SELL019,1,33191.22,0,33191.22,391.06
ORD01313,1,PROD0027,SELL039,1,48487.03,0,48487.03,467.45
ORD01313,2,PROD0025,SELL038,1,29963.01,0,29963.01,131.16
ORD01314,1,PROD0012,SELL040,1,2823.29,20,2823.29,42.02
ORD01315,1,PROD0004,SELL026,2,27827.24,0,55654.48,312.77
ORD01315,2,PROD0015,SELL038,1,6557.45,10,6557.45,121.5
ORD01316,1,PROD0036,SELL019,1,44967.36,5,44967.36,404.66
ORD01316,2,PROD0069,SELL017,1,15498.17,0,15498.17,63.44
ORD01316,3,PROD0013,SELL028,1,14386.31,0,14386.31,64.74
ORD01317,1,PROD0040,SELL011,2,39621.19,0,79242.38,278.93
ORD01318,1,PROD0038,SELL010,1,16026.39,15,16026.39,124.27
ORD01319,1,PROD0010,SELL028,1,17436.22,5,17436.22,492.65
ORD01320,1,PROD0090,SELL006,2,6706.12,0,13412.24,442.15
ORD01321,1,PROD0084,SELL006,1,44959.28,0,44959.28,424.98
ORD01322,1,PROD0038,SELL028,1,18854.58,0,18854.58,290.43
ORD01323,1,PROD0020,SELL008,1,21715.2,15,21715.2,65.78
ORD01324,1,PROD0009,SELL027,1,42118.82,15,42118.82,188.45
ORD01325,1,PROD0091,SELL030,1,19055.54,5,19055.54,318.38
ORD01326,1,PROD0008,SELL002,1,24083.74,5,24083.74,325.47
ORD01327,1,PROD0058,SELL030,1,30094.92,5,30094.92,387.4
ORD01327,2,PROD0082,SELL024,1,49819.16,0,49819.16,209.91
ORD01327,3,PROD0093,SELL001,1,5836.51,10,5836.51,69.01
ORD01327,4,PROD0012,SELL018,1,3529.11,0,3529.11,493.81
ORD01328,1,PROD0082,SELL027,1,47328.2,5,47328.2,345.99
ORD01329,1,PROD0093,SELL008,1,5512.26,15,5512.26,340.01
ORD01330,1,PROD0025,SELL023,4,28464.86,5,113859.44,169.67
ORD01331,1,PROD0015,SELL016,1,7286.06,0,7286.06,430.91
ORD01332,1,PROD0056,SELL008,1,5854.06,15,5854.06,198.91
ORD01332,2,PROD0038,SELL032,1,18854.58,0,18854.58,386.81
ORD01333,1,PROD0032,SELL040,1,39313.67,10,39313.67,399.72
ORD01333,2,PROD0039,SELL033,2,11420.8,0,22841.6,338.22
